name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
San Gabriel Valley Airport,El Monte,United States,EMT,KEMT,34.086102,-118.035004,296,-8,E,\N
Cable Airport,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,1444,-8,A,\N
Chino Airport,Chino,United States,CNO,KCNO,33.97470093,-117.637001,650,-8,A,\N
Paso Robles Municipal Airport,Paso Robles,United States,PRB,KPRB,35.67290115,-120.6269989,840,-8,A,\N
Half Moon Bay Airport,Half Moon Bay,United States,HAF,KHAF,37.5134010315,-122.500999451,66,-8,A,\N
General WM J Fox Airfield,Lancaster,United States,WJF,KWJF,34.74110031,-118.2190018,2351,-8,A,\N
King Ranch Airport,Sutton,United States,\N,AK59,61.7956008911133,-148.354995727539,1350,-8,A,\N
Banning Municipal Airport,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,2219,-8,A,\N
Arlington Municipal Airport,Arlington,United States,\N,KAWO,48.16070175,-122.1589966,142,-8,A,\N
Camarillo Airport,Camarillo - CA,United States,\N,KCMA,34.2136993408203,-119.09400177002,77,-8,A,\N
Watsonville Municipal Airport,Watsonville,United States,WVI,KWVI,36.9356994629,-121.790000916,163,-8,A,\N
Squamish Airport,Squamish,Canada,YSE,CYSE,49.7817001343,-123.162002563,171,-8,A,\N
Vancouver International Seaplane Base,Vancouver,Canada,\N,CAM9,49.177047,-123.168154,0,-8,A,\N
Tracy Municipal Airport,Tracy,United States,\N,KTCY,37.6889991760254,-121.442001342773,193,-8,A,\N
Skagit Regional Airport,Skagit,United States,MVW,KBVS,48.4709014893,-122.42099762,144,-8,A,\N
Las Vegas Helicopters Heliport,Las vegas,United States,\N,NV03,36.1081008911133,-115.174003601074,2133,-8,A,\N
Harbour (Public) Heliport,Vancouver,Canada,\N,CBC7,49.2868921105,-123.106112257,2,-8,A,\N
Victoria Harbour (Camel Point) Heliport,Victoria,Canada,\N,CBF7,48.418098449707,-123.388000488281,15,-8,A,\N
Santa Ynez Airport,Santa Ynez,United States,SQA,KIZA,34.60680008,-120.0759964,674,-8,A,\N
Port Hardy Seaplane Base,Port Hardy,Canada,\N,CAW5,50.7167015075684,-127.483001708984,0,-8,A,\N
Ospika Airport,Williston Lake,Canada,\N,CBA9,56.2750015258789,-124.052001953125,2300,-8,A,\N
Sandpoint Airport,Sandpoint,United States,\N,KSZT,48.299499511719,-116.55999755859,2131,-8,A,\N
Kugaaruk Airport,Pelly Bay,Canada,YBB,CYBB,68.534401,-89.808098,56,-7,A,America/Edmonton
Cambridge Bay Airport,Cambridge Bay,Canada,YCB,CYCB,69.1081008911,-105.138000488,90,-7,A,America/Edmonton
Kugluktuk Airport,Coppermine,Canada,YCO,CYCO,67.816704,-115.143997,74,-7,A,America/Edmonton
Coronation Airport,Coronation,Canada,YCT,CYCT,52.0750007629,-111.444999695,2595,-7,A,America/Edmonton
Dawson Creek Airport,Dawson Creek,Canada,YDQ,CYDQ,55.7422981262207,-120.182998657227,2148,-7,A,America/Dawson_Creek
Edmonton International Airport,Edmonton,Canada,YEG,CYEG,53.3097000122,-113.580001831,2373,-7,A,America/Edmonton
Edson Airport,Edson,Canada,YET,CYET,53.5788993835,-116.464996338,3043,-7,A,America/Edmonton
Inuvik Mike Zubko Airport,Inuvik,Canada,YEV,CYEV,68.3041992188,-133.483001709,224,-7,A,America/Edmonton
Fort Resolution Airport,Fort Resolution,Canada,YFR,CYFR,61.1808013916,-113.690002441,526,-7,A,America/Edmonton
Fort Simpson Airport,Fort Simpson,Canada,YFS,CYFS,61.7602005004883,-121.236999511719,555,-7,A,America/Edmonton
Ulukhaktok Holman Airport,Holman Island,Canada,YHI,CYHI,70.7628021240234,-117.805999755859,117,-7,A,America/Edmonton
Gjoa Haven Airport,Gjoa Haven,Canada,YHK,CYHK,68.635597229,-95.8497009277,152,-7,A,America/Edmonton
Hay River / Merlyn Carter Airport,Hay River,Canada,YHY,CYHY,60.8396987915,-115.782997131,541,-7,A,America/Edmonton
Lloydminster Airport,Lloydminster,Canada,YLL,CYLL,53.3092002868652,-110.072998046875,2193,-7,A,America/Edmonton
Fort McMurray Airport,Fort Mcmurray,Canada,YMM,CYMM,56.653301239,-111.222000122,1211,-7,A,America/Edmonton
CFB Cold Lake,Cold Lake,Canada,YOD,CYOD,54.4049987792969,-110.278999328613,1775,-7,A,America/Edmonton
High Level Airport,High Level,Canada,YOJ,CYOJ,58.6213989257813,-117.165000915527,1110,-7,A,America/Edmonton
Peace River Airport,Peace River,Canada,YPE,CYPE,56.226898,-117.446999,1873,-7,A,America/Edmonton
Fort Chipewyan Airport,Fort Chipewyan,Canada,YPY,CYPY,58.7672004699707,-111.116996765137,761,-7,A,America/Edmonton
Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,CYQF,52.1822013854981,-113.893997192383,2968,-7,A,America/Edmonton
Lethbridge County Airport,Lethbridge,Canada,YQL,CYQL,49.6302986145,-112.800003052,3048,-7,A,America/Edmonton
Grande Prairie Airport,Grande Prairie,Canada,YQU,CYQU,55.1796989441,-118.885002136,2195,-7,A,America/Edmonton
Rocky Mountain House Airport,Rocky Mountain House,Canada,YRM,CYRM,52.4296989441,-114.903999329,3244,-7,A,America/Edmonton
Fort Smith Airport,Fort Smith,Canada,YSM,CYSM,60.0203018188477,-111.96199798584,671,-7,A,America/Edmonton
Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,YSY,CYSY,71.9938964844,-125.242996216,282,-7,A,America/Edmonton
Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.4332962036133,-133.026000976563,15,-7,A,America/Edmonton
Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.3558006287,-110.823997498,2025,-7,A,America/Edmonton
Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.2816009521484,-126.797996520996,238,-7,A,America/Edmonton
Wrigley Airport,Wrigley,Canada,YWY,CYWY,63.209400177002,-123.436996459961,489,-7,A,America/Edmonton
Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066,3082,-7,A,America/Edmonton
Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,53.5724983215,-113.521003723,2202,-7,A,America/Edmonton
Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.0189018249512,-110.721000671387,2352,-7,A,America/Edmonton
Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,56.2380981445313,-120.73999786377,2280,-7,A,America/Dawson_Creek
Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231,-114.019996643,3557,-7,A,America/Edmonton
Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5466995239,-93.5766983032,92,-7,A,America/Edmonton
Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.4627990722656,-114.440002441406,675,-7,A,America/Edmonton
Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,55.2930984497,-114.777000427,1912,-7,A,America/Edmonton
Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.1439018249512,-115.787002563477,2567,-7,A,America/Edmonton
Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,67.4075012207031,-134.860992431641,116,-7,A,America/Edmonton
Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,NCG,MMCG,30.3974,-107.875,4850,-7,S,America/Mazatlan
Bachigualato Federal International Airport,Culiacan,Mexico,CUL,MMCL,24.7644996643,-107.474998474,108,-7,S,America/Mazatlan
Ciudad Obregón International Airport,Ciudad Obregon,Mexico,CEN,MMCN,27.392599105835,-109.833000183105,243,-7,S,America/Hermosillo
Abraham González International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.636100769043,-106.429000854492,3904,-7,S,America/Mazatlan
General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,MMCU,28.7028999329,-105.964996338,4462,-7,S,America/Mazatlan
Amado Nervo National Airport,Tepic,Mexico,TPQ,MMEP,21.4195,-104.843002,3020,-7,S,America/Mazatlan
General José María Yáñez International Airport,Guaymas,Mexico,GYM,MMGM,27.9689998626709,-110.925003051758,59,-7,S,America/Hermosillo
General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,MMHO,29.0958995819,-111.047996521,627,-7,S,America/Hermosillo
Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.6851997375,-109.081001282,16,-7,S,America/Mazatlan
Manuel Márquez de León International Airport,La Paz,Mexico,LAP,MMLP,24.0727005005,-110.361999512,69,-7,S,America/Mazatlan
Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.989200592041,-111.347999572754,34,-7,S,America/Mazatlan
General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.1613998413,-106.26599884,38,-7,S,America/Mazatlan
Nogales International Airport,Nogales,Mexico,NOG,MMNG,31.2261009216309,-110.975997924805,3990,-7,S,America/Hermosillo
Puerto Peñasco International Airport,Punta Penasco,Mexico,PPE,MMPE,31.356202,-113.525677,30,-7,S,America/Hermosillo
Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.1518001556396,-109.721000671387,374,-7,S,America/Mazatlan
Grants-Milan Municipal Airport,Grants,United States,GNT,KGNT,35.167301178,-107.902000427,6537,-7,A,America/Denver
Ernest A. Love Field,Prescott,United States,PRC,KPRC,34.65449905,-112.4199982,5045,-7,A,America/Phoenix
Wendover Airport,Wendover,United States,ENV,KENV,40.7187004089,-114.03099823,4237,-7,A,America/Denver
Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.4342994689941,-112.012001037598,1135,-7,N,America/Phoenix
Cut Bank International Airport,Cutbank,United States,CTB,KCTB,48.6083984375,-112.375999451,3854,-7,A,America/Denver
Bisbee Douglas International Airport,Douglas,United States,DUG,KDUG,31.4689998627,-109.603996277,4154,-7,A,America/Phoenix
Boise Air Terminal/Gowen Field,Boise,United States,BOI,KBOI,43.5644,-116.223,2871,-7,A,America/Denver
Butts AAF (Fort Carson) Air Field,Fort Carson,United States,FCS,KFCS,38.67839813,-104.7570038,5838,-7,A,America/Denver
Helena Regional Airport,Helena,United States,HLN,KHLN,46.6068000793457,-111.983001708984,3877,-7,A,America/Denver
Luke Air Force Base,Phoenix,United States,LUF,KLUF,33.5349998474,-112.383003235,1085,-7,A,America/Phoenix
Pueblo Memorial Airport,Pueblo,United States,PUB,KPUB,38.2891006469727,-104.497001647949,4726,-7,A,America/Denver
Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.7883987426758,-111.977996826172,4227,-7,A,America/Denver
El Paso International Airport,El Paso,United States,ELP,KELP,31.80719948,-106.3779984,3959,-7,A,America/Denver
Davis Monthan Air Force Base,Tucson,United States,DMA,KDMA,32.1665000916,-110.883003235,2704,-7,A,America/Phoenix
Buckley Air Force Base,Buckley,United States,BFK,KBKF,39.7016983032,-104.751998901,5662,-7,A,America/Denver
Biggs Army Air Field (Fort Bliss),El Paso,United States,BIF,KBIF,31.84950066,-106.3799973,3946,-7,A,America/Denver
Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,213,-7,N,America/Phoenix
Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.3375015258789,-104.263000488281,3295,-7,A,America/Denver
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.5884990692139,-110.34400177002,4719,-7,A,America/Phoenix
Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,2591,-7,A,America/Denver
Hill Air Force Base,Ogden,United States,HIF,KHIF,41.12403,-111.973086,4789,-7,A,America/Denver
Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.14500046,-103.1039963,3276,-7,A,America/Denver
Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189209,2643,-7,N,America/Phoenix
Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,6685,-7,A,America/Denver
Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.3016014099121,-104.53099822998,3671,-7,A,America/Denver
Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.7411994934,-108.230003357,5506,-7,A,America/Denver
Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,3661,-7,A,America/Denver
Denver International Airport,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,5431,-7,A,America/Denver
Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.2369003296,-107.272003174,4853,-7,A,America/Denver
Chandler Municipal Airport,Chandler,United States,\N,KCHD,33.2691,-111.810997,1243,-7,A,America/Phoenix
Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.182800293,-103.602996826,4065,-7,A,America/Denver
Black Rock Airport,Zuni Pueblo,United States,\N,KZUN,35.0831985473633,-108.791999816895,6454,-7,A,America/Denver
Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.617099762,-106.088996887,6348,-7,A,America/Denver
Nogales International Airport,Nogales,United States,OLS,KOLS,31.4177,-110.848,3955,-7,A,America/Phoenix
Holloman Air Force Base,Alamogordo,United States,HMN,KHMN,32.8525009155,-106.107002258,4093,-7,A,America/Denver
Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS,41.15570068,-104.8119965,6159,-7,A,America/Denver
City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801,-104.700996,6187,-7,A,America/Denver
Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO,43.043598,-115.872002,2996,-7,A,America/Denver
Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.701000213623,-113.098999023438,5622,-7,A,America/Denver
Cannon Air Force Base,Clovis,United States,CVS,KCVS,34.3828010559,-103.321998596,4295,-7,A,America/Denver
Condron Army Air Field,White Sands,United States,WSD,KWSD,32.34149933,-106.4029999,3934,-7,A,America/Denver
Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.90800095,-106.4639969,5350,-7,A,America/Denver
Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,3680,-7,A,America/Denver
Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.040199,-106.609001,5355,-7,A,America/Denver
Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,4473,-7,A,America/Denver
Billings Logan International Airport,Billings,United States,BIL,KBIL,45.8077011108398,-108.542999267578,3652,-7,A,America/Denver
Bert Mooney Airport,Butte,United States,BTM,KBTM,45.9547996520996,-112.497001647949,5550,-7,A,America/Denver
Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998046875,-110.737998962402,6451,-7,A,America/Denver
Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4858,-7,A,America/Denver
St George Municipal Airport,Saint George,United States,SGU,KSGU,37.036389,-113.510306,2941,-7,A,America/Denver
Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.9079971,9070,-7,A,America/Denver
Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.056999206543,3204,-7,A,America/Denver
Ekati Airport,Ekati,Canada,YOA,CYOA,64.6988983154,-110.614997864,1536,-7,A,America/Edmonton
Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.514599,-112.070999,4744,-7,A,America/Denver
Page Municipal Airport,Page,United States,PGA,KPGA,36.92610168,-111.447998,4316,-7,A,America/Phoenix
Glacier Park International Airport,Kalispell,United States,FCA,KGPI,48.3105010986328,-114.255996704102,2977,-7,A,America/Denver
Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,-7,A,America/Denver
Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.9524002075195,-112.147003173828,6609,-7,N,America/Phoenix
Centennial Airport,Denver,United States,APA,KAPA,39.57009888,-104.848999,5885,-7,A,America/Denver
Clovis Municipal Airport,Clovis,United States,CVN,KCVN,34.4250984192,-103.07900238,4216,-7,A,America/Denver
Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.6542015076,-105.141998291,6877,-7,A,America/Denver
La Junta Municipal Airport,La Junta,United States,\N,KLHX,38.04970169,-103.5090027,4229,-7,A,America/Denver
Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.2893981933594,-106.921997070313,4456,-7,A,America/Denver
Aklavik/Freddie Carmichael Airport,Aklavik,Canada,LAK,CYKD,68.223297,-135.00599,23,-7,A,America/Edmonton
Déline Airport,Deline,Canada,YWJ,CYWJ,65.2110977172852,-123.435997009277,703,-7,A,America/Edmonton
Tulita Airport,Tulita,Canada,ZFN,CZFN,64.909697,-125.572998,332,-7,A,America/Edmonton
Fort Good Hope Airport,Fort Good Hope,Canada,YGH,CYGH,66.2407989501953,-128.651000976563,268,-7,A,America/Edmonton
Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,YPC,CYPC,69.3608381154,-124.075469971,15,-7,A,America/Edmonton
Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A,America/Denver
Northern Colorado Regional Airport,Fort Collins,United States,FNL,KFNL,40.451804,-105.011,5016,-7,A,America/Denver
Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.4818,-114.487999,4154,-7,A,America/Denver
Sedona Airport,Sedona,United States,SDX,KSEZ,34.848598480225,-111.78800201416,4830,-7,A,America/Phoenix
Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.3488998413,-105.539001465,4365,-7,A,America/Denver
Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A,America/Denver
Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48120117,-107.2180023,6606,-7,A,America/Denver
Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511100769,-108.789001465,6472,-7,A,America/Denver
Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.0696983337,-102.68800354,3706,-7,A,America/Denver
Renner Field-Goodland Municipal Airport,Goodland,United States,GLD,KGLD,39.37060165,-101.6989975,3656,-7,A,America/Denver
Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520198822,-109.024002075,5102,-7,A,America/Denver
Colville Lake Airport,Colville Lake,Canada,YCK,CEB3,67.0392,-126.08,850,-7,A,America/Edmonton
Whatì Airport,Whatì,Canada,YLE,CEM3,63.1316986083984,-117.246002197266,882,-7,A,America/Edmonton
Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.116096496582,-117.309997558594,723,-7,A,America/Edmonton
Alamogordo White Sands Regional Airport,Alamogordo,United States,ALM,KALM,32.8399009705,-105.990997314,4200,-7,A,America/Denver
Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,3967,-7,A,America/Denver
Wokal Field Glasgow International Airport,Glasgow,United States,GGW,KGGW,48.212502,-106.614998,2296,-7,A,America/Denver
Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.3120994567871,-105.675003051758,7284,-7,A,America/Denver
Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.0493011474609,-109.467002868652,4170,-7,A,America/Denver
Frank Wiley Field,Miles City,United States,MLS,KMLS,46.4280014038086,-105.886001586914,2630,-7,A,America/Denver
Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.596000671387,4452,-7,A,America/Denver
Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764,-7,A,America/Denver
Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.7691993713379,-106.980003356934,4021,-7,A,America/Denver
Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982421875,-107.950996398926,4227,-7,A,America/Denver
