name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
Stony Rapids Airport,Stony Rapids,Canada,YSF,CYSF,59.2503,-105.841,805,-6,N,America/Regina
Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.0669,-93.7931,1265,-6,A,America/Winnipeg
Rae Lakes Airport,Gam�t�,Canada,YRA,CYRA,64.1161,-117.31,723,-7,A,America/Edmonton
Nakina Airport,Nakina,Canada,YQN,CYQN,50.182777,-86.696388,1057,-5,A,America/Toronto
The Pas Airport,The Pas,Canada,YQD,CYQD,53.9714,-101.091,887,-6,A,America/Winnipeg
Powell River Airport,Powell River,Canada,YPW,CYPW,49.8342,-124.5,425,-8,A,America/Vancouver
Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.9881,-85.4433,173,-5,A,America/Toronto
Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.8197,-93.9733,1114,-6,A,America/Winnipeg
Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.4719,-78.0769,83,-5,A,America/Toronto
Oxford House Airport,Oxford House,Canada,YOH,CYOH,54.9333,-95.2789,663,-6,A,America/Winnipeg
Points North Landing Airport,Points North Landing,Canada,YNL,CYNL,58.2767,-104.082,1605,-6,N,America/Regina
Norway House Airport,Norway House,Canada,YNE,CYNE,53.9583,-97.8442,734,-6,A,America/Winnipeg
Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.0106,-78.8311,66,-5,A,America/Toronto
Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.5361,-76.5183,250,-5,A,America/Toronto
Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.7719,-74.5281,1270,-5,A,America/Toronto
Mary's Harbour Airport,Mary's Harbour,Canada,YMH,CYMH,52.3028,-55.8472,38,-3.5,A,America/St_Johns
Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.7114,-65.9928,215,-5,A,America/Toronto
Lutselk'e Airport,Lutselk'e,Canada,YSG,CYLK,62.4183,-110.682,596,-7,A,America/Edmonton
Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.1956,-87.9342,834,-5,A,America/Toronto
Kimmirut Airport,Kimmirut,Canada,YLC,CYLC,62.85,-69.8833,175,-5,A,America/Toronto
Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.2967,-69.5997,119,-5,A,America/Toronto
Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.4733,-78.7583,80,-5,A,America/Toronto
Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.8186,-78.1486,75,-5,A,America/Toronto
Island Lake Airport,Island Lake,Canada,YIV,CYIV,53.8572,-94.6536,770,-6,A,America/Winnipeg
Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.4173,-77.9253,126,-5,A,America/Toronto
Chevery Airport,Chevery,Canada,YHR,CYHR,50.4689,-59.6367,39,-4,A,America/Blanc-Sablon
Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.4483,-60.2286,39,-4,A,America/Halifax
Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.6911,-76.1356,802,-5,A,America/Toronto
Vancouver Harbour Water Airport,Vancouver,Canada,YHC,CYHC,49.2944,-123.111,0,-8,A,America/Vancouver
Quaqtaq Airport,Quaqtaq,Canada,YQC,CYHA,61.0464,-69.6178,103,-5,A,America/Toronto
Grise Fiord Airport,Grise Fiord,Canada,YGZ,CYGZ,76.4261,-82.9092,146,-5,A,America/Toronto
Gillam Airport,Gillam,Canada,YGX,CYGX,56.3575,-94.7106,476,-6,A,America/Winnipeg
Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,CYGW,55.2819,-77.7653,34,-5,A,America/Toronto
Igloolik Airport,Igloolik,Canada,YGT,CYGT,69.3647,-81.8161,174,-5,A,America/Toronto
Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,CYGO,54.5589,-94.4914,617,-6,A,America/Winnipeg
Texada Gillies Bay Airport,Texada,Canada,YGB,CYGB,49.6942,-124.518,326,-8,A,America/Vancouver
Makkovik Airport,Makkovik,Canada,YMN,CYFT,55.0769,-59.1864,234,-4,A,America/Halifax
Fort Hope Airport,Fort Hope,Canada,YFH,CYFH,51.5619,-87.9078,899,-5,A,America/Toronto
Fort Albany Airport,Fort Albany,Canada,YFA,CYFA,52.2014,-81.6969,48,-5,A,America/Toronto
Fort Severn Airport,Fort Severn,Canada,YER,CYER,56.0189,-87.6761,48,-5,A,America/Toronto
Nain Airport,Nain,Canada,YDP,CYDP,56.5492,-61.6803,22,-4,A,America/Halifax
Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.3469,-90.7311,32,-6,A,America/Winnipeg
Cartwright Airport,Cartwright,Canada,YRF,CYCA,53.6828,-57.0419,40,-4,A,America/Halifax
Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.4436,-57.1853,121,-4,A,America/Blanc-Sablon
Uranium City Airport,Uranium City,Canada,YBE,CYBE,59.5614,-108.481,1044,-6,N,America/Regina
Lac Du Bonnet Airport,Lac Du Bonnet,Canada,,CYAX,50.2944,-96.01,850,-6,A,America/Winnipeg
Attawapiskat Airport,Attawapiskat,Canada,YAT,CYAT,52.9275,-82.4319,31,-5,A,America/Toronto
Kangirsuk Airport,Kangirsuk,Canada,YKG,CYAS,60.0272,-69.9992,403,-5,A,America/Toronto
Kasabonika Airport,Kasabonika,Canada,XKS,CYAQ,53.5247,-88.6428,672,-5,A,America/Toronto
Fort Frances Municipal Airport,Fort Frances,Canada,YAG,CYAG,48.6542,-93.4397,1125,-6,A,America/Winnipeg
Cat Lake Airport,Cat Lake,Canada,YAC,CYAC,51.7272,-91.8244,1344,-6,A,America/Winnipeg
La Tabati�re Airport,La Tabati�re,Canada,ZLT,CTU5,50.8308,-58.9756,102,-4,A,America/Blanc-Sablon
T�te-�-la-Baleine Airport,T�te-�-la-Baleine,Canada,ZTB,CTB6,50.6744,-59.3836,107,-4,A,America/Blanc-Sablon
Chisasibi Airport,Chisasibi,Canada,YKU,CSU2,53.8056,-78.9169,43,-5,A,America/Toronto
Poplar Hill Airport,Poplar Hill,Canada,YHP,CPV7,52.1133,-94.2556,1095,-6,A,America/Winnipeg
Ogoki Post Airport,Ogoki Post,Canada,YOG,CNT3,51.6586,-85.9017,594,-5,A,America/Toronto
Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,CNM5,53.0125,-89.8553,866,-5,A,America/Toronto
Bearskin Lake Airport,Bearskin Lake,Canada,XBE,CNE3,53.9656,-91.0272,800,-6,A,America/Winnipeg
North Spirit Lake Airport,North Spirit Lake,Canada,YNO,CKQ3,52.49,-92.9711,1082,-6,A,America/Winnipeg
Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,CKL3,52.8939,-89.2892,819,-5,A,America/Toronto
Wapekeka Airport,Angling Lake,Canada,YAX,CKB6,53.8492,-89.5794,712,-6,A,America/Winnipeg
Summer Beaver Airport,Summer Beaver,Canada,SUR,CJV7,52.7086,-88.5419,832,-5,A,America/Toronto
What� Airport,What�,Canada,YLE,CEM3,63.1317,-117.246,882,-7,A,America/Edmonton
Colville Lake Airport,Colville Lake,Canada,YCK,CEB3,67.0333,-126.083,850,-7,A,America/Edmonton
Rigolet Airport,Rigolet,Canada,YRG,CCZ2,54.1797,-58.4575,180,-4,A,America/Halifax
Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA,CCP4,52.5281,-56.2861,347,-3.5,A,America/St_Johns
St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX,CCK4,52.3728,-55.6739,74,-3.5,A,America/St_Johns
Williams Harbour Airport,Williams Harbour,Canada,YWM,CCA6,52.5669,-55.7847,70,-3.5,A,America/St_Johns
Anahim Lake Airport,Anahim Lake,Canada,YAA,CAJ4,52.4525,-125.303,3635,-8,A,America/Vancouver
Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS,CAE5,50.1436,-122.949,2100,-8,A,America/Vancouver
St Augustin Airport,St-Augustin,Canada,YIF,CYIF,51.2117,-58.6583,20,-4,A,America/Blanc-Sablon
Bonaventure Airport,Bonaventure,Canada,YVB,CYVB,48.0711,-65.4603,123,-5,A,America/Toronto
Bella Coola Airport,Bella Coola,Canada,QBC,CYBD,52.3875,-126.596,117,-8,A,America/Vancouver
Tasiujaq Airport,Tasiujaq,Canada,YTQ,CYTQ,58.6678,-69.9558,122,-5,A,America/Toronto
Puvirnituq Airport,Puvirnituq,Canada,YPX,CYPX,60.0506,-77.2869,74,-5,A,America/Toronto
Seal Cove Seaplane Base,Prince Rupert,Canada,ZSW,CZSW,54.3333,-130.283,0,-8,A,America/Vancouver
Berens River,Berens River,Canada,YBV,CYBV,52.358889,-97.018333,728,-6,A,America/Winnipeg
Seaplane Base,Port Simpson,Canada,YPI,CYPI,54.566667,-130.433333,0,-8,A,America/Vancouver
Riviere Rouge - Mont-Tremblant International Inc. Airport,Mont-Tremblant,Canada,YTM,CYFJ,46.409444,-74.78,827,-5,A,America/Toronto
Fox Harbour Airport,Fox Harbour,Canada,,\N,45.87,-63.461111,62,-4,A,America/Halifax
Natuashish Airport,Natuashish,Canada,,CNH2,55.913889,-61.184444,33,-4,A,America/Halifax
Postville Airport,Postville,Canada,YSO,CCD4,54.910278,-59.785278,223,-4,A,America/Halifax
Kangiqsujuaq - Wakeham Bay Airport,Kangiqsujuaq,Canada,YWB,CYKG,61.588611,-71.929444,501,-5,A,America/Toronto
Alma Airport,Alma,Canada,YTF,CYTF,48.508611,-71.641389,449,-5,A,America/Toronto
Havre Saint-Pierre Airport,Havre-Saint-Pierre,Canada,YGV,CYGV,50.281944,-63.611389,124,-5,A,America/Toronto
Rimouski Airport,Rimouski,Canada,YXK,CYXK,48.478056,-68.496944,82,-5,A,America/Toronto
Tadoule Lake Airport,Tadoule Lake,Canada,XTL,CYBQ,58.706111,-98.512222,923,-6,A,America/Winnipeg
Lac Brochet Airport,Lac Brochet,Canada,XLB,CZWH,58.614167,-101.468889,1212,-6,A,America/Winnipeg
South Indian Lake Airport,South Indian Lake,Canada,XSI,CZSN,56.792778,-98.907222,951,-6,A,America/Winnipeg
Brochet Airport,Brochet,Canada,YBT,CYBT,57.889444,-101.679167,1131,-6,A,America/Winnipeg
Little Grand Rapids Airport,Little Grand Rapids,Canada,ZGR,CZGR,52.045,-95.466111,1008,-6,A,America/Winnipeg
Cross Lake - Charlie Sinclair Memorial Airport,Cross Lake,Canada,YCR,CYCR,54.610833,-97.760278,707,-6,A,America/Winnipeg
Red Sucker Lake Airport,Red Sucker Lake,Canada,YRS,CYRS,54.167222,-93.557222,729,-6,A,America/Winnipeg
Rainbow Lake Airport,Rainbow Lake,Canada,YOP,CYOP,58.491389,-119.407778,1756,-7,A,America/Edmonton
Bonnyville Airport,Bonnyville,Canada,YBY,CYBF,54.304722,-110.741111,1839,-7,A,America/Edmonton
Nanaimo Harbour Water Airport,Nanaimo,Canada,ZNA,CAC8,49.183333,-123.95,0,-8,A,America/Vancouver
Ganges Water Aerodrome,Ganges,Canada,,CAX6,48.85,-123.5,0,-8,A,America/Vancouver
Bedwell Harbour Water Aerdrome,Bedwell Harbour,Canada,,\N,48.75,-123.233333,0,-8,A,America/Vancouver
Qualicum Beach Airport,Qualicum Beach,Canada,XQU,\N,49.337222,-124.393889,191,-8,A,America/Vancouver
Fort St. James - Perison Airport,Fort St. James,Canada,YJM,CYJM,54.397222,-124.262778,2364,-8,A,America/Vancouver
Boundary Bay Airport,Boundary Bay,Canada,YDT,CZBB,49.073889,-123.0075,6,-8,A,America/Vancouver
Langley Regional Airport,Langley Township,Canada,,CYNJ,49.101111,-122.630556,34,-8,A,America/Vancouver
Bella Bella Airport,Bella Bella,Canada,ZEL,CYJQ,52.139722,-128.063611,162,-8,A,America/Vancouver
Sechelt Aerodrome,Sechelt-Gibsons,Canada,YHS,\N,49.460556,-123.718611,250,-8,A,America/Vancouver
Wekweeti Airport,Wekweeti,Canada,,CFJ2,64.190833,-114.076667,1206,-7,A,America/Edmonton
Victoria Cruise Pier,Victoria,Canada,,\N,48.429144,-123.367023,0,-8,A,America/Vancouver
Central Railway Station,Montreal,Canada,YMY,\N,45.499722,-73.566111,0,-5,A,America/Toronto
Union Station,Toronto,Canada,YBZ,\N,43.645278,-79.380556,0,-5,A,America/Toronto
Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,43.8269,-66.0881,141,-4,A,America/Halifax
Fraser Railroad Station,Fraser BC,Canada,,\N,59.715517,-135.046692,2000,-8,U,America/Vancouver
Carcross,Carcross YT,Canada,,\N,60.17463,-134.698088,2100,-8,U,America/Vancouver
Nanaimo Train Station,Nanaimo Station British Columbia,Canada,,\N,49.163978,-123.942502,92,-8,A,America/Vancouver
Victoria Rail Station British Columbia,Victoria Station British Columbia,Canada,,\N,48.428339,-123.370618,75,-8,A,America/Vancouver
Vancouver Cruise Terminal,Vancouver BC,Canada,,\N,49.289012,-123.111463,0,-8,A,America/Vancouver
Niagara Falls Station,Niagara Falls,Canada,,NIAG,43.108802,-79.06361,0,-5,A,America/New_York
Burlington Airpark,Burlington,Canada,,CZBA,43.4425,-79.850833,602,-5,A,America/Toronto
Kings County Municipal Airport,Waterville,Canada,,CCW3,45.0519,-64.6517,119,-4,A,America/Halifax
Brampton Airport,Brampton,Canada,,CNC3,43.7603,-79.875,935,-5,A,America/Toronto
Toronto Coach Terminal,Toronto,Canada,,TRTO,43.655996,-79.38416,0,-5,A,America/Toronto
Montreal Central Bus Station,Montreal,Canada,,MTRL,45.51527887,-73.561427593,0,-5,A,America/Toronto
Oshawa Airport,Oshawa,Canada,YOO,CYOO,43.9228,-78.895,459,-5,A,America/Toronto
Train Station,Ottawa,Canada,XDS,\N,45.4164,-75.6517,374,-5,A,America/Toronto
Train Station,Belleville,Canada,XVV,\N,44.1793,-77.3747,315,-5,A,America/Toronto
Train Station,Edmonton,Canada,XZL,\N,53.5789,-113.5307,2208,-7,A,America/Edmonton
Train Station,Churchill,Canada,XAD,\N,58.76775,-94.17425,10,-6,A,America/Winnipeg
Train Station,Winnipeg,Canada,XEF,\N,49.8889,-97.1342,751,-6,A,America/Winnipeg
Kingston VIA Station,Kingston,Canada,,\N,44.2572,-76.53715,282,-5,A,America/Toronto
Mackenzie Airport,Mackenzie British Columbia,Canada,YZY,CYZY,55.29944,-123.08333,2264,-8,A,America/Vancouver
Calgary Springbank Airport,Calgary,Canada,YBW,CYBW,51.1031,-114.374,3939,-7,A,America/Edmonton
Golden Airport,Golden,Canada,YGE,CYGE,51.2992,-116.982,2575,-7,A,America/Edmonton
Revelstoke Airport,Revelstoke,Canada,YRV,CYRV,50.9667,-118.183,1459,-8,A,America/Vancouver
Pacific Station,Vancouver,Canada,,\N,49.2739,-123.0986,0,-8,A,America/Vancouver
Kingston Train Station,Kingston,Canada,XEG,KGST,44.256944,-76.536943,282,-5,A,America/Toronto
Dorval Railway Station,Dorval,Canada,XAX,\N,45.448611,-73.74111,0,-5,A,America/Toronto
Brockville Megabus Stop,Brockville,Canada,,BRKM,44.6003,-75.7039,0,-5,A,America/Toronto
Brockville VIA Station,Brockville,Canada,,BRKV,44.5919,-75.693343,0,-5,A,America/Toronto
Pembroke Airport,Pembroke,Canada,YTA,CYTA,45.864399,-77.251701,529,-5,A,America/Toronto
Suffield Heliport,Suffield,Canada,YSD,CYSD,50.2666701,-111.182999,2525,-7,A,America/Edmonton
Field 21,Wainwright,Canada,,\N,52.830601,-111.100998,2260,-7,A,America/Edmonton
Field 21,Wainwright,Canada,,\N,52.830601,-111.100998,2260,-7,A,America/Edmonton
Big Bay Water Aerodrome,Big Bay,Canada,YRR,\N,50.4,-125.133333,0,-8,A,America/Vancouver
Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,45.092778,-74.567778,175,-5,A,America/Toronto
La Romaine Airport,La Romaine,Canada,,CTT5,50.257222,-60.669167,90,-4,A,America/Blanc-Sablon
Kegaska Airport,Kegaska,Canada,ZKG,CTK6,50.195833,-61.265833,32,-4,A,America/Blanc-Sablon
Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,53.47,-55.7875,57,-4,A,America/Halifax
Trail Airport,Trail,Canada,YZZ,CAD4,49.055556,-117.609167,1427,-8,A,America/Vancouver
Victoria Airport Water Aerodrome,Patricia Bay,Canada,,CAP5,48.65,-123.45,0,-8,A,America/Vancouver
Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,73.006389,-85.047222,72,-6,A,America/Winnipeg
Hope Bay Aerodrome,Hope Bay,Canada,,CHB3,68.163889,-106.614444,125,-7,A,America/Edmonton
Keewaywin,Keewaywin,Canada,KEW,CPV8,52.991111,-92.836389,988,-6,A,America/Winnipeg
Marathon,Marathon,Canada,YSP,CYSP,48.755278,-86.344444,1035,-5,A,America/Toronto
Rene Fontaine,Hearst,Canada,YHF,CYHF,49.713889,-83.686944,826,-5,A,America/Toronto
Hornepayne,Hornepayne,Canada,YHN,CYHN,49.193056,-84.758889,1099,-5,A,America/Toronto
Kirkland Lake,Kirkland Lake,Canada,YKX,CYKX,48.210278,-79.981389,1157,-5,A,America/Toronto
Manitouwadge,Manitouwadge,Canada,YMG,CYMG,49.083889,-85.860556,1198,-5,A,America/Toronto
Wawa,Wawa,Canada,YXZ,CYXZ,47.966944,-84.786389,944,-5,A,America/Toronto
Manitoulin East,Manitowaning,Canada,YEM,CYEM,45.8425,-81.8575,869,-5,A,America/Toronto
Slate Falls,Slate Falls,Canada,,CKD9,51.13,-91.665556,1355,-6,A,America/Winnipeg
Collingwood,Collingwood,Canada,,CNY3,44.449167,-80.158333,730,-5,A,America/Toronto
Brantford,Brantford,Canada,YFD,CYFD,43.131389,-80.3425,815,-5,A,America/Toronto
One Hundred Mile House Airport,One Hundred Mile House,Canada,,CAV3,51.3833,-121.1825,3055,-8,A,America/Vancouver
South Cariboo Regional Airport,108 Mile Ranch,Canada,ZML,CZML,51.4412,-121.1958,3129,-8,A,America/Vancouver
Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM,50.628056,-97.043333,753,-6,A,America/Winnipeg
Matheson Island Airport,Matheson Island,Canada,,\N,51.732222,-96.934444,725,-6,A,America/Winnipeg
Matheson Island Airport,Matheson Island,Canada,,\N,51.732222,-96.934444,725,-6,A,America/Winnipeg
Matheson Island Airport,Matheson Island,Canada,,CJT2,51.732222,-96.934444,725,-6,A,America/Winnipeg
High River Regional Airport,High River,Canada,,\N,50.3333,-113.833,3431,-7,A,America/Edmonton
Bob Quinn Lake,Bob Quinn Lake,Canada,YBO,CBW4,56.58,-130.5,50,-8,U,America/Vancouver
All Airports,Montreal,Canada,YMQ,\N,45.508611,-73.553889,53,-5,A,America/Toronto
All Airports,Toronto,Canada,YTO,\N,43.653056,-79.383056,302,-5,A,America/Toronto
Trois Rivieres Airport,Trois Rivieres,Canada,YRQ,CYRQ,46.351667,-72.680556,199,-5,A,America/Toronto
Bogande Airport,Bogande,Canada,XBG,\N,48.329498,-70.995697,531,-5,A,America/Toronto
Yarmouth Ferry Terminal,Yarmouth NS,Canada,,\N,43.833227,-66.122653,0,-4,A,America/Halifax
Bromont Airport,Bromont,Canada,ZBM,CZBM,45.290833,-72.741944,374,-5,A,America/Toronto
CNC4,Guelph,Canada,,\N,43.563889,-80.196111,1100,-5,A,America/Toronto
CNC4,Geulph,Canada,,\N,43.563889,-80.196111,1100,-5,A,America/Toronto
Albian Aerodrome,Wood Buffalo,Canada,JHL,\N,57.223889,-111.418889,1048,-7,A,America/Edmonton
Burlington GO Station,Burlington,Canada,,\N,43.3408282,-79.8093881,243,-5,A,America/Toronto
Niagra Falls Railway Station,Niagra Falls,Canada,,\N,43.1088,-79.0634,521,-5,A,America/New_York
Lagoon Cove water aerodrome,Lagoon Cove,Canada,,\N,50.6,-126.3167,0,-8,A,America/Vancouver
Echo Bay water aerodrome,Echo Bay,Canada,,\N,50.45,-126.29,0,-8,A,America/Vancouver
Kingcome water aerodrome,Kingcome,Canada,,\N,50.58,-128.11,0,-8,A,America/Vancouver
Fort McMurray - Mildred Lake Airport,Fort McMurray,Canada,NML,\N,57.055599,-111.573997,1046,-7,A,America/Edmonton
Cochrane,Cochrane,Canada,YCN,CYCN,49.106667,-81.015278,852,-5,A,America/Toronto
Billings field,Essex,Canada,,\N,42.199,-82.465,650,-5,U,America/Toronto
Toronto Union Station,Toronto,Canada,,\N,43.645278,-79.380556,249,-5,A,America/Toronto
Windsor Station,Windsor,Canada,,\N,42.3254,-83.0092,623,-5,A,America/Toronto
Tobermory Dock,Tobermory,Canada,,\N,45.2578121,-81.6637838,1335,-5,A,America/Toronto
South Baymouth Docks,South Baymouth,Canada,,\N,45.5564479,-82.0071535,1335,-5,A,America/Toronto
York Mills GO Bus Terminal,York Mills,Canada,,\N,43.745,-79.406389,449,-5,A,America/Toronto
Lake Simcoe,Barrie-Orillia,Canada,YLS,CYLS,44.487778,-79.559444,972,-5,A,America/Toronto
Huronia,Midland,Canada,YEE,CYEE,44.684722,-79.929167,773,-5,A,America/Toronto
Markham,Markham,Canada,NU8,CNU8,43.935278,-79.263333,807,-5,A,America/Toronto
Stanhope,Haliburton,Canada,ND4,CND4,45.110833,-78.64,1066,-5,A,America/Toronto
Lindsay,Lindsay,Canada,NF4,CNF4,44.364722,-78.783889,895,-5,A,America/Toronto
Niagara District,Saint Catherines,Canada,YCM,CYSN,43.191667,-79.171111,321,-5,A,America/Toronto
Edenvale,Edenvale,Canada,,CNV8,44.438889,-79.965278,718,-5,A,America/Toronto
Orillia,Orillia,Canada,,CNJ4,44.683333,-79.316667,725,-5,A,America/Toronto
Holland Landing,Holland Landing,Canada,,CLA4,44.089444,-79.495,855,-5,A,America/Toronto
Kent,Chatham,Canada,XCM,CNZ3,42.306111,-82.081667,645,-5,A,America/Toronto
Parry Sound,Parry Sound,Canada,YPD,CNK4,45.253889,-79.827778,830,-5,A,America/Toronto
Saugeen,Hanover,Canada,,CYHS,44.158056,-81.063333,940,-5,A,America/Toronto
Lincolnville GO Station,Lincolnville,Canada,,\N,43.995278,-79.233333,873,-5,A,America/Toronto
London Railway Station,London,Canada,,\N,42.9819,-81.2464,0,-5,A,America/Toronto
Kitchener Bus Terminal,Kitchener,Canada,,\N,43.44968,-80.49222,1083,-5,A,America/Toronto
Gare du Palais,Quebec,Canada,,\N,46.8174,-71.2139,13,-5,A,America/Toronto
Kettle Falls Lodge,Minaki,Canada,,\N,50.349812,-94.583456,180,-6,A,America/Winnipeg
Olds Didsbury Airport,Didsbury,Canada,,\N,51.710833,-114.106111,3360,-7,A,America/Edmonton
Sundre Airport,Sundre,Canada,,\N,51.774722,-114.680833,3663,-7,A,America/Edmonton
Phantom Lake,Phantom Lake,Canada,,\N,49.859473,-123.494509,3386,-8,A,America/Vancouver
Ganges Water Aerodrome,Ganges,Canada,YGG,\N,48.85,-123.5,0,-8,A,America/Vancouver
Pender Harbour Water Aerodrome,Pender Harbour,Canada,YPT,\N,49.616667,-124.016667,0,-8,A,America/Vancouver
Mansons Landing Water Aerodrome,Mansons Landing,Canada,YMU,\N,50.066667,-124.983333,0,-8,A,America/Vancouver
Port McNeill Airport,Port McNeill,Canada,YMP,\N,50.575556,-127.028611,225,-8,A,America/Vancouver
Sullivan Bay Water Aerodrome,Sullivan Bay,Canada,YTG,\N,50.883333,-126.833333,0,-8,A,America/Vancouver
Putnam County Airport,Greencastle,United States,4I7,\N,39.6335556,-86.8138056,842,-5,U,America/New_York
Dowagiac Municipal Airport,Dowagiac,United States,C91,\N,41.9929342,-86.1280125,748,-5,U,America/New_York
Cambridge Municipal Airport,Cambridge,United States,CDI,\N,39.9750278,-81.5775833,799,-5,U,America/New_York
Door County Cherryland Airport,Sturgeon Bay,United States,SUE,\N,44.8436667,-87.4215556,725,-6,U,America/Chicago
Shoestring Aviation Airfield,Stewartstown,United States,0P2,\N,39.7948244,-76.6471914,1000,-5,U,America/New_York
Eastern Oregon Regional Airport,Pendleton,United States,PDT,KPDT,45.695,-118.841389,1497,-8,A,America/Los_Angeles
Tyonek Airport,Tyonek,United States,TYE,\N,61.076667,-151.138056,110,-9,A,America/Anchorage
Riverton Regional,Riverton WY,United States,RIW,KRIW,43.064167,-108.459722,5525,-7,A,America/Denver
Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.509794,-107.894242,5759,-7,A,America/Denver
Clow International Airport,Bolingbrook,United States,1CS,\N,41.6959744,-88.1292306,670,-6,U,America/Chicago
Kenosha Regional Airport,Kenosha,United States,ENW,\N,42.5956944,-87.9278056,742,-6,A,America/Chicago
North Las Vegas Airport,Las Vegas,United States,VGT,\N,36.2106944,-115.1944444,2205,-8,U,America/Los_Angeles
Brown County Airport,Georgetown,United States,,KGEO,38.8819456,-83.8827367,958,-5,U,America/New_York
Grand Geneva Resort Airport,Lake Geneva,United States,C02,\N,42.6149167,-88.3895833,835,-6,U,America/Chicago
De Kalb Taylor Municipal Airport,De Kalb,United States,DKB,\N,41.9338342,-88.7056864,914,-6,U,America/Chicago
Purude University Airport,Lafayette,United States,LAF,\N,40.4123056,-86.9368889,606,-5,A,America/New_York
Miami University Airport,Oxford,United States,OXD,\N,39.5022607,-84.7843814,1040,-5,U,America/New_York
Delaware County Airport,Muncie,United States,MIE,\N,40.2424722,-85.39575,937,-5,U,America/New_York
Point Roberts Airpark,Point Roberts,United States,1RL,K1RL,48.9797222,-123.0788889,10,-8,A,America/Los_Angeles
Macomb Municipal Airport,Macomb,United States,MQB,\N,40.5200833,-90.6523889,707,-6,U,America/Chicago
Wausau Downtown Airport,Wausau,United States,AUW,\N,44.9262845,-89.6270018,1201,-6,U,America/Chicago
Portage Municipal Airport,Portage,United States,C47,\N,43.5603136,-89.4828607,825,-6,U,America/Chicago
Gogebic Iron County Airport,Ironwood,United States,IWD,\N,46.5274747,-90.1313967,1230,-6,U,America/Chicago
Mackinac Island Airport,Mackinac Island,United States,MCD,\N,45.8649344,-84.637344,740,-5,U,America/New_York
Grand Marais Cook County Airport,Grand Marais,United States,GRM,KCKC,47.8383333,-90.3829444,1799,-6,U,America/Chicago
Porter County Municipal Airport,Valparaiso,United States,NPZ,\N,41.4539722,-87.0070833,770,-6,A,America/Chicago
Silverton,Silverton,United States,,\N,37.812545,-107.662994,9308,-7,U,America/Denver
McCarthy Airport,McCarthy,United States,MXY,\N,61.4370608,-142.90307372,1531,-9,U,America/Anchorage
Seward Airport,Seward,United States,SWD,\N,60.1269383,-149.4188122,22,-9,U,America/Anchorage
Michigan City Municipal Airport,Michigan City,United States,MGC,KMGC,41.7033,-86.8211,500,-6,A,America/Chicago
East Glacier Park Amtrak Station,East Glacier,United States,,\N,48.443965,-113.218556,5171,-7,A,America/Denver
Allakaket Airport,Allakaket,United States,AET,PFAL,66.5519,-152.6222,441,-9,A,America/Anchorage
